DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,L_MEASURE:Measure,L_POSITION:Balance sheet position,L_INSTR:Type of instruments,L_DENOM:Currency denomination,L_CURR_TYPE:Currency type of reporting country,L_PARENT_CTY:Parent country,L_REP_BANK_TYPE:Type of reporting institutions,L_REP_CTY:Reporting country,L_CP_SECTOR:Counterparty sector,L_CP_COUNTRY:Counterparty country,L_POS_TYPE:Position type,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_LBS_D_PUB,1.0",Q.G.C.A.TO1.F.ES.A.5A.P.5J.R,Q:Quarterly,G:Annual growth (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),ES:Spain,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,P:Non-financial sectors,5J:All countries (total),R:Local,US dollar,Millions,6/30/2020,F:Free,,A:Normal value,-1.43
"BIS,WS_LBS_D_PUB,1.0",Q.G.C.A.TO1.F.ES.A.5A.P.5J.R,Q:Quarterly,G:Annual growth (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),ES:Spain,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,P:Non-financial sectors,5J:All countries (total),R:Local,US dollar,Millions,9/30/2020,F:Free,,A:Normal value,-8.24
"BIS,WS_LBS_D_PUB,1.0",Q.G.C.A.TO1.F.ES.A.5A.P.5J.R,Q:Quarterly,G:Annual growth (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),ES:Spain,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,P:Non-financial sectors,5J:All countries (total),R:Local,US dollar,Millions,12/31/2020,F:Free,,A:Normal value,-2.35
"BIS,WS_LBS_D_PUB,1.0",Q.G.C.A.TO1.F.ES.A.5A.P.5J.R,Q:Quarterly,G:Annual growth (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),ES:Spain,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,P:Non-financial sectors,5J:All countries (total),R:Local,US dollar,Millions,3/31/2021,F:Free,,A:Normal value,-14.1
"BIS,WS_LBS_D_PUB,1.0",Q.G.C.A.TO1.F.ES.A.5A.P.5J.R,Q:Quarterly,G:Annual growth (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),ES:Spain,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,P:Non-financial sectors,5J:All countries (total),R:Local,US dollar,Millions,6/30/2021,F:Free,,A:Normal value,-12.92
"BIS,WS_LBS_D_PUB,1.0",Q.G.C.A.TO1.F.ES.A.5A.P.5J.R,Q:Quarterly,G:Annual growth (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),ES:Spain,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,P:Non-financial sectors,5J:All countries (total),R:Local,US dollar,Millions,9/30/2021,F:Free,,A:Normal value,-1.04
"BIS,WS_LBS_D_PUB,1.0",Q.G.C.A.TO1.F.ES.A.5A.P.5J.R,Q:Quarterly,G:Annual growth (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),ES:Spain,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,P:Non-financial sectors,5J:All countries (total),R:Local,US dollar,Millions,12/31/2021,F:Free,,A:Normal value,9.52
"BIS,WS_LBS_D_PUB,1.0",Q.G.C.A.TO1.F.ES.A.5A.P.5J.R,Q:Quarterly,G:Annual growth (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),ES:Spain,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,P:Non-financial sectors,5J:All countries (total),R:Local,US dollar,Millions,3/31/2022,F:Free,,A:Normal value,8.33
"BIS,WS_LBS_D_PUB,1.0",Q.G.C.A.TO1.F.ES.A.5A.P.5J.R,Q:Quarterly,G:Annual growth (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),ES:Spain,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,P:Non-financial sectors,5J:All countries (total),R:Local,US dollar,Millions,6/30/2022,F:Free,,A:Normal value,7.72
"BIS,WS_LBS_D_PUB,1.0",Q.G.C.A.TO1.F.ES.A.5A.P.5J.R,Q:Quarterly,G:Annual growth (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),ES:Spain,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,P:Non-financial sectors,5J:All countries (total),R:Local,US dollar,Millions,9/30/2022,F:Free,,A:Normal value,2.8
"BIS,WS_LBS_D_PUB,1.0",Q.G.C.A.TO1.F.ES.A.5A.P.5J.R,Q:Quarterly,G:Annual growth (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),ES:Spain,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,P:Non-financial sectors,5J:All countries (total),R:Local,US dollar,Millions,12/31/2022,F:Free,,A:Normal value,-14.2
"BIS,WS_LBS_D_PUB,1.0",Q.G.C.A.TO1.F.ES.A.5A.P.5J.R,Q:Quarterly,G:Annual growth (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),ES:Spain,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,P:Non-financial sectors,5J:All countries (total),R:Local,US dollar,Millions,3/31/2023,F:Free,,A:Normal value,-14.28
"BIS,WS_LBS_D_PUB,1.0",Q.G.C.A.TO1.F.ES.A.5A.P.5J.R,Q:Quarterly,G:Annual growth (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),ES:Spain,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,P:Non-financial sectors,5J:All countries (total),R:Local,US dollar,Millions,6/30/2023,F:Free,,A:Normal value,-7.69
"BIS,WS_LBS_D_PUB,1.0",Q.G.C.A.TO1.F.ES.A.5A.P.5J.R,Q:Quarterly,G:Annual growth (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),ES:Spain,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,P:Non-financial sectors,5J:All countries (total),R:Local,US dollar,Millions,9/30/2023,F:Free,,A:Normal value,-9.93
"BIS,WS_LBS_D_PUB,1.0",Q.G.C.A.TO1.F.ES.A.5A.P.5J.R,Q:Quarterly,G:Annual growth (BIS calculated),C:Total claims,A:All instruments,TO1:All currencies,F:Foreign currency (ie currencies foreign to bank location country),ES:Spain,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,P:Non-financial sectors,5J:All countries (total),R:Local,US dollar,Millions,12/31/2023,F:Free,,A:Normal value,-4.99
